flip_name,solution,consensus,votes,ChatGPT_4_turbo___BLIP2_flan_t5_xxl,Gemini_1_5_flash_001___ViPLlava_7B,Gemini_1_5_flash_001___ViPLlava_13B,Gemini_1_5_flash_001___LlavaNeXT_mistral_7B,Gemini_1_5_flash_001___LlavaNeXT_vicuna_7B,Gemini_1_5_flash_001___LlavaNeXT_vicuna_13B,Gemini_1_5_flash_001___BLIP2_2_7B,Gemini_1_5_flash_001___BLIP2_6_7B_COCO,Gemini_1_5_flash_001___BLIP2_flan_t5_xxl,Gemini_1_5_flash_001___Llama_3_2_11B,Gemini_1_5_flash_002___ViPLlava_7B,Gemini_1_5_flash_002___ViPLlava_13B,Gemini_1_5_flash_002___LlavaNeXT_mistral_7B,Gemini_1_5_flash_002___LlavaNeXT_vicuna_7B,Gemini_1_5_flash_002___LlavaNeXT_vicuna_13B,Gemini_1_5_flash_002___BLIP2_2_7B,Gemini_1_5_flash_002___BLIP2_6_7B_COCO,Gemini_1_5_flash_002___BLIP2_flan_t5_xxl,Gemini_1_5_flash_002___Llama_3_2_11B,Gemini_1_5_pro_002___ViPLlava_7B,Gemini_1_5_pro_002___ViPLlava_13B,Gemini_1_5_pro_002___LlavaNeXT_mistral_7B,Gemini_1_5_pro_002___LlavaNeXT_vicuna_7B,Gemini_1_5_pro_002___LlavaNeXT_vicuna_13B,Gemini_1_5_pro_002___BLIP2_2_7B,Gemini_1_5_pro_002___BLIP2_6_7B_COCO,Gemini_1_5_pro_002___BLIP2_flan_t5_xxl,Gemini_1_5_pro_002___Llama_3_2_11B,meta_Llama_3_1_70B___ViPLlava_7B,meta_Llama_3_1_70B___ViPLlava_13B,meta_Llama_3_1_70B___LlavaNeXT_mistral_7B,meta_Llama_3_1_70B___LlavaNeXT_vicuna_7B,meta_Llama_3_1_70B___LlavaNeXT_vicuna_13B,meta_Llama_3_1_70B___BLIP2_2_7B,meta_Llama_3_1_70B___BLIP2_6_7B_COCO,meta_Llama_3_1_70B___BLIP2_flan_t5_xxl,meta_Llama_3_1_70B___Llama_3_2_11B,MS_GRIN_MoE___ViPLlava_7B,MS_GRIN_MoE___ViPLlava_13B,MS_GRIN_MoE___LlavaNeXT_mistral_7B,MS_GRIN_MoE___LlavaNeXT_vicuna_7B,MS_GRIN_MoE___LlavaNeXT_vicuna_13B,MS_GRIN_MoE___BLIP2_2_7B,MS_GRIN_MoE___BLIP2_6_7B_COCO,MS_GRIN_MoE___BLIP2_flan_t5_xxl,MS_GRIN_MoE___Llama_3_2_11B,nvm_Llama3_51B___ViPLlava_7B,nvm_Llama3_51B___ViPLlava_13B,nvm_Llama3_51B___LlavaNeXT_mistral_7B,nvm_Llama3_51B___LlavaNeXT_vicuna_7B,nvm_Llama3_51B___LlavaNeXT_vicuna_13B,nvm_Llama3_51B___BLIP2_2_7B,nvm_Llama3_51B___BLIP2_6_7B_COCO,nvm_Llama3_51B___BLIP2_flan_t5_xxl,nvm_Llama3_51B___Llama_3_2_11B,nvm_Llama3_70B___ViPLlava_7B,nvm_Llama3_70B___ViPLlava_13B,nvm_Llama3_70B___LlavaNeXT_mistral_7B,nvm_Llama3_70B___LlavaNeXT_vicuna_7B,nvm_Llama3_70B___LlavaNeXT_vicuna_13B,nvm_Llama3_70B___BLIP2_2_7B,nvm_Llama3_70B___BLIP2_6_7B_COCO,nvm_Llama3_70B___BLIP2_flan_t5_xxl,nvm_Llama3_70B___Llama_3_2_11B,Phi_3_5_MoE___ViPLlava_7B,Phi_3_5_MoE___ViPLlava_13B,Phi_3_5_MoE___LlavaNeXT_mistral_7B,Phi_3_5_MoE___LlavaNeXT_vicuna_7B,Phi_3_5_MoE___LlavaNeXT_vicuna_13B,Phi_3_5_MoE___BLIP2_2_7B,Phi_3_5_MoE___BLIP2_6_7B_COCO,Phi_3_5_MoE___BLIP2_flan_t5_xxl,Phi_3_5_MoE___Llama_3_2_11B,Qwen_2_5_8bit___ViPLlava_7B,Qwen_2_5_8bit___ViPLlava_13B,Qwen_2_5_8bit___LlavaNeXT_mistral_7B,Qwen_2_5_8bit___LlavaNeXT_vicuna_7B,Qwen_2_5_8bit___LlavaNeXT_vicuna_13B,Qwen_2_5_8bit___BLIP2_2_7B,Qwen_2_5_8bit___BLIP2_6_7B_COCO,Qwen_2_5_8bit___BLIP2_flan_t5_xxl,Qwen_2_5_8bit___Llama_3_2_11B,Qwen_2_VL_8bit___ViPLlava_7B,Qwen_2_VL_8bit___ViPLlava_13B,Qwen_2_VL_8bit___LlavaNeXT_mistral_7B,Qwen_2_VL_8bit___LlavaNeXT_vicuna_7B,Qwen_2_VL_8bit___LlavaNeXT_vicuna_13B,Qwen_2_VL_8bit___BLIP2_2_7B,Qwen_2_VL_8bit___BLIP2_6_7B_COCO,Qwen_2_VL_8bit___BLIP2_flan_t5_xxl,Qwen_2_VL_8bit___Llama_3_2_11B,mean
bafybeicbxdadurzguqfdhs7igv6hfcukwo4icevzyi4z3f3lahqhtkxlre,Right,Weak,"{'Left': '1', 'Right': '2', 'Reported': '1'}",False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,0.42857142857142855
bafybeicdw3cokjkim5vx7wjfacvf53znltny7npidpoyf7xmywtdmutbhy,Left,Strong,"{'Left': '7', 'Right': '-', 'Reported': '0'}",False,False,False,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,0.3956043956043956
bafybeice64gnvbduvxmqer5alkm2p7fz6g4humfdr3i7i3h6tz7editz5m,Left,Strong,"{'Left': '7', 'Right': '-', 'Reported': '1'}",False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,0.6373626373626373
bafybeicep2d5xhfxakswwpimf64s4f72laoukyoawi5hhut7ge6gpnqfh4,Right,Strong,"{'Left': '-', 'Right': '5', 'Reported': '0'}",False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,0.27472527472527475
bafybeichejb66pvmzx3y3qndutng4b2fbbptfqalfgvzjh3gz4expezxfq,Right,Strong,"{'Left': '-', 'Right': '8', 'Reported': '4'}",True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,0.5824175824175825
bafybeiciixqadobvuqgwz4wmlywcrfloder3elsd4m4rji35vza7lcibku,Left,Strong,"{'Left': '8', 'Right': '-', 'Reported': '2'}",True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0.8131868131868132
bafybeicinhtarnzyxuq2qdfdbb27xdsjth4ll3ydc6z5r45zqntpsevf4u,Right,Strong,"{'Left': '1', 'Right': '8', 'Reported': '1'}",True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,True,True,0.5714285714285714
bafybeicixttorz42pn3ekqunlmcthgdw4lmqpnbonzon3rmlwme4nk4yxq,Left,Strong,"{'Left': '-', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,0.7582417582417582
bafybeickre2hcbileotih6kcicyny3etxvtgmlljhnufwjrspqbv2lmtie,Left,Strong,"{'Left': '5', 'Right': '-', 'Reported': '0'}",True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.9120879120879121
bafybeickyxs4s7qrfl25ygah4mnqvrpidzcksr4kmww66tfuepy2tplugi,Right,Strong,"{'Left': '-', 'Right': '7', 'Reported': '0'}",True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,0.4945054945054945
bafybeicmh64p5eeptv5gr72cfqhpdn3ycpyenrfw6idzdndyo7mxwmiqw4,Left,Strong,"{'Left': '8', 'Right': '1', 'Reported': '0'}",False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,0.5604395604395604
bafybeicn3352l6cjrvhtflqhvao27p7qri5eflzhyppsoo5fcxrs6wp6fq,Right,Strong,"{'Left': '-', 'Right': '8', 'Reported': '0'}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1978021978021978
bafybeico3usbn22neg66cbm45js2b72cle6mkqx5wynhwzlufrasjwkr6e,Right,Strong,"{'Left': '-', 'Right': '7', 'Reported': '1'}",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.38461538461538464
bafybeicogn62wp3zq73rt4cxzucztgdtyaa2r4xpbhan4mi42xpgfozwpa,Right,Strong,"{'Left': '-', 'Right': '6', 'Reported': '0'}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.26373626373626374
bafybeicqtsyfq67ctztrkjkz2yowdojaexhlzyacsafuvl6bp7y5kuwsie,Right,Strong,"{'Left': '-', 'Right': '6', 'Reported': '0'}",True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,0.2857142857142857
bafybeicrcrfqrzwjw3w5jbhllwpph4ugecjxu3xjlyh3daupbeioelifcu,Left,Strong,"{'Left': '6', 'Right': '-', 'Reported': '0'}",True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,False,0.7032967032967034
bafybeicrkisy52io7rl2hgrtcylvoh46gf4zq7kyjyxtqljdbyh2txmena,Left,Strong,"{'Left': '6', 'Right': '-', 'Reported': '3'}",True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.978021978021978
bafybeicrpzlw626uv2vc6zwhfch3jk6kinfitmmvscuhiectrj3cxlvsgu,Left,Strong,"{'Left': '10', 'Right': '2', 'Reported': '2'}",False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.9010989010989011
bafybeicssgxgloqxxoffia6hz75s44qveqqvsaoavr4ysf2nsrmmbwbqq4,Left,Strong,"{'Left': '8', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,0.8681318681318682
bafybeictzz2sxjgcrisvrr6xkc5rdkwhvnr55ma5psx7qbkbrxkuwymmke,Left,Strong,"{'Left': '7', 'Right': '1', 'Reported': '3'}",True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,0.7582417582417582
bafybeicvik6rl7qhc2t46riepqcdz35mvnt6jg2js3ih6od3kexhdodqiy,Right,Strong,"{'Left': '-', 'Right': '8', 'Reported': '0'}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.24175824175824176
bafybeicvljby3hrwderhwiaf573422cki4wmdqpapctxinspqxvtxpawna,Left,Strong,"{'Left': '8', 'Right': '-', 'Reported': '1'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,0.8901098901098901
bafybeicy2zoiqzbgopggshj2pb6pmr6qrdgzaotjbw7rspzyepttivoq5u,Left,Strong,"{'Left': '6', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,0.9120879120879121
bafybeicy53emhbkm7xo5xadomeptxio4wy2a7js3ite7za3lvvlcsmipgm,Right,Strong,"{'Left': '-', 'Right': '7', 'Reported': '0'}",True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,True,True,True,True,True,0.46153846153846156
bafybeicya4g74t33km5kwre727s6vgobo4c2pcpw5pmh7kpfdoad33jeiu,Right,Strong,"{'Left': '-', 'Right': '6', 'Reported': '0'}",True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,0.6483516483516484
bafybeicyjtl6enwzcjvcacttbkoljk74kq7tsseq3dtxc4vjwxf4n7orui,Right,Strong,"{'Left': '-', 'Right': '7', 'Reported': '0'}",True,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.31868131868131866
bafybeicypnprslhwuklqmgaxvzpcs3zyu4mgvze4sak66xkpi6js2klcou,Right,Strong,"{'Left': '1', 'Right': '7', 'Reported': '0'}",False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,0.21978021978021978
bafybeiczmpw7xmns5ihld4y7iiprod6wp4pkk5fw3tscsgnuqe4zoh6ahm,Right,Strong,"{'Left': '-', 'Right': '7', 'Reported': '2'}",True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,0.5054945054945055
bafybeiczngknccumj6epic5nf2y66x63elubkmeuygosad7puc5mezopca,Left,Strong,"{'Left': '8', 'Right': '-', 'Reported': '0'}",True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.9340659340659341
bafybeicznydf4lygx2msvpmat47wdwloj7fzmeckgef7dnhej667rwvysm,Right,Strong,"{'Left': '1', 'Right': '7', 'Reported': '1'}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.18681318681318682
bafybeid2bq5e2gkkmujhpstyp7ixqbnimw27cuhqis5ztbmxjjpngtnrwy,Left,Strong,"{'Left': '5', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.978021978021978
bafybeid3dfpx4zexevkbpq34r5uyrohjtjwicrupczo36hv73ylvjaw7ae,Left,Strong,"{'Left': '6', 'Right': '1', 'Reported': '1'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,0.8131868131868132
bafybeid3s6c4p5mphqs5vh6dxzt5oxy3dbu4ijw5z4mltd4mnmugjqgaf4,Right,Strong,"{'Left': '-', 'Right': '8', 'Reported': '0'}",True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,0.34065934065934067
bafybeid42nse7grb66sfcoiozhllcryzrb7fmgr2njpz7gos3igauwbq2i,Left,Strong,"{'Left': '7', 'Right': '-', 'Reported': '3'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,0.8241758241758241
bafybeid4q5ok5dl4b3s4jjdh74xg23mmhlbmpfohrmhtpa2ld3r2c2vah4,Right,Strong,"{'Left': '1', 'Right': '7', 'Reported': '0'}",True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,0.7692307692307693
bafybeid5govfjbd2nx4ftx6gqbnqvrjpsnz6xehqxk6lmcezbiuvzxviwa,Right,Strong,"{'Left': '-', 'Right': '6', 'Reported': '0'}",True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,False,0.43956043956043955
bafybeid5lnul3chafcomnzj6rxopozkibidv3zzetp5u23vba4icyq5aai,Left,Strong,"{'Left': '7', 'Right': '-', 'Reported': '0'}",False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,0.8351648351648352
bafybeid6jyorfnq7tpc42nuoc3dey7zehh4khjqr2f6zkbulqf22edriie,Right,Strong,"{'Left': '-', 'Right': '5', 'Reported': '0'}",True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,False,False,True,True,True,False,True,True,False,False,False,True,True,True,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,False,0.5164835164835165
bafybeid7fk36tlijehgzcgbdyoymnvyxtr6mcje63c6mum3r3o5qopczaq,Left,Strong,"{'Left': '5', 'Right': '-', 'Reported': '2'}",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,0.8241758241758241
bafybeid7yj7us67ioio26lxvnunf644pixlksj3bu736bnltiptvzqx2o4,Left,Strong,"{'Left': '5', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,0.6923076923076923
bafybeidddpa26mgc45lkjieyw4fgsx4t3pakjlvkp7qgq72y47ayhjaavm,Left,Strong,"{'Left': '6', 'Right': '-', 'Reported': '2'}",True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,0.3076923076923077
bafybeiddsa73zowqzjos4yqtknue2s3of45nwjxssl52pg2rwvijp7oqvi,Left,Strong,"{'Left': '6', 'Right': '-', 'Reported': '0'}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.9340659340659341
